GLY - 110,ENDANGERED PLANET,3,GEOG - 226,OUR DANGEROUS PLANET,3,,,SY,603923
GLY - 111,LAB FOR PHYS GEOLOGY,1,GEOL - 113,LAB PHYSICAL GEOLOGY,1,,"D1,DL",SL,603923
GLY - 112,LAB FOR HISTORICAL GEOLOGY,1,GEOL - 114,LAB HISTORICAL GEOLOGY,1,,"D1,DL",SL,603923
GLY - 114,ENVIRONMENTAL GEOLOGY LAB,1,GEOL - ESL-L,GENED-GEOLOGY E-SL,1,,"D1,DL",SL,603923
GLY - 115,INTRODUCTORY GEOLOGY LAB,1,GEOL - EL-L,ELEC-GEOLOGY,1,,,,603923
GLY - 122,ELM FIELD GEOL,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
GLY - 130,DINOSAURS & DISASTERS,3,KGET - E-NS,KY Gen Ed Transfer - Cat E-NS,0,A,D1,NS,603923
GLY - 130,DINOSAURS & DISASTERS,3,GEOG - EL-L,ELEC-GEOGRAPHY,3,,,,603923
GLY - 131,DINOSAUR LABORATORY,1,KGET - E-NSL,KY Gen Ed Transfer - Cat E-SL,0,A,DL,SL,603923
GLY - 131,DINOSAUR LABORATORY,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
GLY - 140,GEN PHYS GEOLOGY,4,GEOL - ENS-L,GENED-GEOLOGY E-NS,3,A,D1,NS,603923
GLY - 140,GEN PHYS GEOLOGY,4,GEOL - ESL-L,GENED-GEOLOGY E-SL,1,,"D1,DL",SL,603923
GLY - 142,GEN HIST GEOLOGY,4,GEOL - ENS-L,GENED-GEOLOGY E-NS,3,A,D1,NS,603923
GLY - 142,GEN HIST GEOLOGY,4,GEOL - ESL-L,GENED-GEOLOGY E-SL,1,,"D1,DL",SL,603923
GLY - 144,INTRO TO THE EARTH,3,GEOL - ENS-L,GENED-GEOLOGY E-NS,3,,D1,NS,603923
GLY - 146,EARTH HISTORY,3,GEOL - ENS-L,GENED-GEOLOGY E-NS,3,,D1,NS,603923
GLY - 160,GEOL FOR ELEMENTARY TEACHERS,3,GEOL - ENS-L,GENED-GEOLOGY E-NS,0,A,D1,NS,603923
GLY - 160,GEOL FOR ELEMENTARY TEACHERS,3,GEOL - ESL-L,GENED-GEOLOGY E-SL,3,,"D1,DL",SL,603923
GLY - 202,DINOSAURS AND DISASTERS,3,GEOL - EL-L,ELEC-GEOLOGY,3,,,,603923
GLY - 210,SUSTAIN PLANET: GEOL OF NAT RE,3,GEOL - EL-L,ELEC-GEOLOGY,3,,,,603923
GLY - 220,PRINCIPLES OF PHYS GEOL,4,GEOL - ENS-L,GENED-GEOLOGY E-NS,3,A,D1,NS,603923
GLY - 220,PRINCIPLES OF PHYS GEOL,4,GEOL - ESL-L,GENED-GEOLOGY E-SL,1,,"D1,DL",SL,603923
GLY - 223,INTRO GEOL IN ROCKY MOUNTAINS,6,GEOL - EL-L,ELEC-GEOLOGY,6,,,,603923
GLY - 230,FUND OF GEOL I,3,GEOL - EL-L,ELEC-GEOLOGY,3,,,,603923
GLY - 235,FUND OF GEOL II,3,GEOL - EL-L,ELEC-GEOLOGY,3,,,,603923
GLY - 242,INTRO TO ENVIROMENTAL GEOLOGY,3,GEOL - ENS-L,GENED-GEOLOGY E-NS,3,,D1,NS,603923
GOVT - 291,AMERICAN GOVT,3,PS - 110,AMERICAN NATIONAL GOVT,3,,C,SB,600007
GS - 290,GLOBAL STUDIES CAPSTONE COURSE,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
GST - 102,Intro Logic & Philosophy,0,PHIL - EAH-L,GENED-ARTS & HUMANITIES LL,,,B2,AH,698893
GST - 103,Nigeria People & Culture,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,698893
GST - 104,History & Philosophy of Scienc,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,698893
GST - 105,Use of English 1,0,DEVL - EL-L,Developmental Elective,,,,,698893
GST - 106,Use of English 2,0,DEVL - EL-L,Developmental Elective,,,,,698893
HCI - 200,INTRO HEALTH CARE INFORMATICS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HCI - 210,MGT HEALTH CARE INFO SYS SEC,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HCI - 220,DATABASE SYS HEALTH CARE,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HCI - 230,LEG AND ETH IN HLTH CARE INFOR,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HCI - 240,PROJECT MGT IN HLTH CARE INFOR,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
HE - 120,INTRO TO TEXTILES,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HEA - 100,HUMAN GROWTH AND DEVELOPMENT,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HEA - 101,ALLIED HLTH MATH,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
HEA - 102,ORIENTATION TO HEALTHCARE,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HEA - 105,HUM GROWTH AN DE,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
HEA - 110,BASIC ANATOMY/PHYS,3,BIOL - ESL-L,GENED-BIOLOGY E-SL,,,"D1,DL",SL,603923
HEA - 115,NUTRITION,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
HEA - 120,MEDICAL TERMINOLOGY,0.66,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
HEA - 125,MICROBIOLOGY/INFECT,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
HEA - 130,MICROBIOLOGY,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
HEAS - 105,HUMAN GRWTH/DEV,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HEAS - 110,ANATOMY/PHYS,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
HEAS - 120,MEDICAL TERMINOLOGY,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
HEAS - 125,MICROBIOLOGY,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HED - 103,COLLEGE HEALTH,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,600009
HED - 107,UTIL TRACTOR LOADER OPERATOR,7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,7,,,,603923
HED - 110,PWR SHOVEL BACKHOE OPERATOR,7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,7,,,,603923
HED - 111,CAREERS/CONSUMER HLTH,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,600000
HED - 151,HEAVY EQUIPTMENT OPERATOE I,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
HED - 201,HEAVY EQUIPTMENT OPERATOE II,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
HED - 251,HEAVY EQUIPTMENT OPERATOE III,6,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6,,,,603923
HED - 275,NUTRITION FOR HEALTHFUL LIVING,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,600008
HED - 373,ESSENTIALS OF HEALTHFUL LIVING,3,TRAN - EL-U,ELEC-TRANSFER ELECTIVE,3,,,,600008
HEO - 100,HEAVY EQUIPMENT OPERATIONS I,12,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,12,,,,603923
HEO - 105,UTILITY TRACTOR LOADER OPERATO,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
HEO - 106,MOTORGRADER OPERATOR,7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,7,,,,603923
HEO - 109,POWER SHOVEL BACKHOE OPERATOR,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HEO - 111,BULLDOZER OPERATOR,7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,7,,,,603923
HEO - 115,HYDRAULIC EXCAVATOR OPERATOR,7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,7,,,,603923
HEO - 125,SPECIAL PROBLEMS I,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HEO - 150,HEAVY EQUIPMENT OPERATIONS I A,7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,7,,,,603923
HEO - 168,SPEC TOPICS/HEAVY EQUIP OP,0.1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
HEO - 169,SPEC TOPICS/HEAVY EQUIP OP,0.1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
HEO - 200,HEAVY EQUIPMENT OPERATION II,7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,7,,,,603923
HEO - 215,HEAVY EQUIPMENT OPERATIONS,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
HEO - 225,SPECIAL PROBLEMS II,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HEO - 250,HEAVY EQUIP OP II,5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,5,,,,603923
HES - 100,MEDICAL TERMINOLOGY,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
HES - 101,INTRODUCATION TO HEA,6.7,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,6.7,,,,603923
HES - 102,UNDERSTANDING HUMAN,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
HES - 102A,HEALTH SERVICES II,10,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,10,,,,603923
HES - 103,HEALTH SERVICES II,10,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,10,,,,603923
HES - 104,HEALTH SERVICES IV,10,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,10,,,,603923
HES - 207,LEADERSHIP,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1,,,,603923
HFL - 100,HEALTHCARE FACILITY MGT,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HFL - 110,INTRO HEALTHCARE INDUSTRY,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HFL - 120,INFECTION CONTROL AND PREV,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HFL - 130,"COMPLIANCE, CODES STANDAR I",3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HFL - 140,MAINTENANCE AND OPERATIONS I,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HFL - 150,PLANNING DESIGN CONST I,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HFL - 230,"COMPLIANCE, CODES STANDAR II",3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HFL - 240,MAINTENANCE AND OPERATIONS II,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HFL - 250,PLANNING DESIGN CONST I,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HFL - 260,HEALTHCARE FACILITY CAPSTONE I,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HFL - 270,HEALTHCARE FACILITY CAP II,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HGP - 110,DEV OF CIVIL,3,HIST - 119,WESTERN CIV TO 1648,3,,C,SB,600007
HGP - 111,DEVELOP CIVIL,3,HIST - 120,WESTERN CIV SINCE 1648,3,,C,SB,600007
HGP - 179,CITIZENSHIP & COMMUNITY SERVIC,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,600007
HGP - 200,INTRO POL HIST RESCH,3,HIST - EL-L,ELEC-HISTORY,3,,,,600007
HIM - 102,ARCH STUD: CHARACTER/OVERVIEW,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 104,MUSEUM STUDIES: CHARACTERISTIC,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 106,RECD MGMT: CHARACTER/OVERVIEW,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 210,ARCHIVES STUDIES: APPRAISAL &,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 212,ARCHIVES STUDIES: ARRANGEMENT,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 214,ARCH STUD: PRESERV/CONSERVATIO,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 216,ARCHIVES STUDIES: AUTOMATION,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 230,MUSEUM STUDIES: COLLECTIONS CA,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 232,MUSEUM STUDIES: CONSERVATION A,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 234,MUSEUM STUDIES: EXHIBITS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 236,MUSEUM STUDIES: AUTOMATION,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 250,RECORDS INVENTORY & ANALYSIS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 252,ELECTRONIC RECORDS MANAGEMENT,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIM - 254,RECORDS REPRODUC/IMAGING SYST,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 101,WORLD CIVILIZATION,3,HIST - 119,WESTERN CIV TO 1648,3,,C,SB,603923
HIS - 101,WESTERN CIVIL I,3,HIST - 119,WESTERN CIV TO 1648,3,,C,,600008
HIS - 101,"EUR, MID AGES TO FRENCH REV",4,HIST - 119,WESTERN CIV TO 1648,4,,C,SB,600012
HIS - 102,WORLD CIVILIZATION II,3,HIST - 120,WESTERN CIV SINCE 1648,3,,C,SB,603923
HIS - 102,WESTERN CIVIL I,3,HIST - 120,WESTERN CIV SINCE 1648,3,,C,,600008
HIS - 103,History of West Africa,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,698893
HIS - 103,THE UNITED STATES TO 1877,3,HIST - 240,UNITED STATES TO 1865,3,,,,600009
HIS - 104,HIST EUROPE THR MID 17TH CENTU,3,HIST - 119,WESTERN CIV TO 1648,3,,C,SB,603923
HIS - 105,HIST OF EURO FROM MID 17TH CEN,3,HIST - 120,WESTERN CIV SINCE 1648,3,,C,SB,603923
HIS - 106,WEST CULT SCIENCE & TECH,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 106,WEST CULT SCIENCE & TECH,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 107,WEST CULT SCIENCE & TECH II,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 107,WEST CULT SCIENCE & TECH II,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 108,HIST OF US THROUGH 1865,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 108,HIST OF US THROUGH 1865,3,HIST - 240,UNITED STATES TO 1865,3,,,,603923
HIS - 108,FOUNDATIONS OF US HISTORY,4,HIST - EL-L,ELEC-HISTORY,4,,,,600012
HIS - 1080,HIS US THRU 1865,3,HIST - 240,UNITED STATES TO 1865,3,,,,603923
HIS - 1081,COLONIAL AMERICA,0.75,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.75,,,,603923
HIS - 1082,EARLY NATIONALIST PERIOD,0.75,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.75,,,,603923
HIS - 1083,GROWTH AND PROSPERITY,0.75,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.75,,,,603923
HIS - 1084,SECTIONALISM AND CIVIL WAR,0.75,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.75,,,,603923
HIS - 109,HIST OF US SINCE 1865,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 109,HIST OF US SINCE 1865,3,HIST - 241,UNITED STATES SINCE 1865,3,,,,603923
HIS - 1090,HIS US SINCE 1865,3,HIST - 241,UNITED STATES SINCE 1865,3,,,,603923
HIS - 1091,US: 1865-THE GILDED AGE,0.75,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.75,,,,603923
HIS - 1092,US: PROG ERA-WWI & 1920'S,0.75,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.75,,,,603923
HIS - 1093,DEPRESSION-WWII,0.75,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.75,,,,603923
HIS - 1094,COLD WAR & CIVIL RIGHTS,0.75,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,0.75,,,,603923
HIS - 110,SPEC TOPIC HIST STUDY ABROAD,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 112,Intro Economic History,0,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,698893
HIS - 120,THE WORLD AT WAR 1939-45,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 120,THE WORLD AT WAR 1939-45,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 121,WAR AND SOCIETY 1914 - 1945,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 146,AMERICAN HISTORY,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 202,HIST OF BRITISH PEOPLE-RESTORA,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 202,HIST OF BRITISH PEOPLE-RESTORA,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 203,HIST BRITISH PEOPLE SN RESTORA,3,HIST - 324,MODERN BRITAIN SINCE 1688,3,,,,603923
HIS - 204,HISTORY OF MOD EUROPE II,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 206,HISTORY OF COLONIAL LATIN AMER,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 206,HISTORY OF COLONIAL LATIN AMER,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 207,HIST OF MOD LAT AMERICA,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 207,HIST OF MOD LAT AMERICA,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 213,ADMIN MS WINDOWS SERVER:TOPIC,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 214,SUPP WNDWS NTWRK INFRAST TOPIC,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 215,HIST PERS ON PRISONS,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 215,HIST PERS ON PRISONS,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 220,NATIVE AMER HIST TO 1865,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 221,NATIVE AMER HIST SINCE 1865,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 2321,AMERICAN I,3,HIST - 240,UNITED STATES TO 1865,3,,,,600000
HIS - 240,HISTORY OF KENTUCKY,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 240,HISTORY OF KENTUCKY,3,HIST - 456,LL:LL:KENTUCKY HISTORY,3,,,,603923
HIS - 247,HIS ISLAM&MID EAST PEOPLE 500-,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 247,HIS ISLAM&MID EAST PEOPLE 500-,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 248,HIS ISLAM&MID-E. PEOPLE 1250-P,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 248,HIS ISLAM&MID-E. PEOPLE 1250-P,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 251,US HIST I,3.33,HIST - 240,UNITED STATES TO 1865,3.33,,,,600001
HIS - 252,US HIST II,3.33,HIST - 241,UNITED STATES SINCE 1865,3.33,,,,600001
HIS - 254,HISTORY OF SUB-SAHARAN AFRICA,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 260,AFRO-AMERICAN HISTORY TO 1865,3,HIST - 358,LL: BLACKS/AM HIST TO 1877,3,,E1,,603923
HIS - 261,AFRO-AMERICAN HIST 1865-PRESEN,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 261,AFRO-AMERICAN HIST 1865-PRESEN,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIS - 265,HIST /WOMEN IN AMERICA,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 265,HIST /WOMEN IN AMERICA,3,HIST - 453,LL:LL: AMERICAN WOMEN'S HISTO,3,,,,603923
HIS - 266,HISTORY OF AMERICAN WOMEN TO 1,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 267,HIST AMERICAN WOMEN FROM 1920,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 270,ANCIENT EUROPE,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 271,MEDIEVAL EUROPE,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,A,B2,AH,603923
HIS - 271,MEDIEVAL EUROPE,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 272,RENAISSANCE AND REFORMATION EU,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 285,HIST OF RUSSIA TO 1825,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 286,HIST OF RUSSIA SN 1825,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 295,EAST ASIA TO 1800,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIS - 296,HIST OF ASIA II,3,KGET - E-AH,KY Gen Ed Transfer - Cat E-AH,0,,,,603923
HIS - 299,SPECIAL TOPICS,1,HIST - EL-L,ELEC-HISTORY,,,,,603923
HIS-A2 - 2016,HISTORY A LEVEL EXAM 2016,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,701279
HIST - 100,HISTORY OF LABOR,3,HIST - EL-L,ELEC-HISTORY,3,,,,603923
HIST - 101,HIST-CIVILIZATIONS I,3,HIST - 119,WESTERN CIV TO 1648,3,,C,SB,603923
HIST - 179,AMERICAN HISTORY 1890-PRESENT,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,600007
HIST - 202,AMER HIST TO 1865,3,HIST - 240,UNITED STATES TO 1865,3,,,,600007
HIST - 203,AMER HIST SINCE 1865,3,HIST - 241,UNITED STATES SINCE 1865,3,,,,600007
HIST - 2111,UNITED STATES HISTORY I,3,HIST - 240,UNITED STATES TO 1865,3,,,,600001
HIST - 2112,UNITED STATES HISTORY II,3,HIST - 241,UNITED STATES SINCE 1865,3,,,,600001
HIST - 2201,AFRAICAN AMERICAN HISTORY,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,600001
HIST - 221,AMERICAN HISTORY,3,HIST - EL-L,ELEC-HISTORY,3,,,,600000
HIST - 330,THE MIDDLE AGES,3,HIST - 307,MIDDLE AGES,3,,B2,SY,600007
HIST - 350,RUSSIA,3,HIST - EL-U,ELEC-HISTORY,3,,,,600007
HIST - 361,JEFFERSON JACKSON,3,HIST - EL-U,ELEC-HISTORY,3,,,,600007
HIT - 100,INTRODUCTION TO HEALTHCARE DEL,2,HIM - 100,HLTH DATA CONT & STRUCT,2,,,,603923
HIT - 102,HEALTH DATA CONTENT AND STRUCT,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HIT - 104,PATHOPHYSIOLOGY OF HUMAN DISEA,3,HIM - 291,ADV MED TERMINOLOGY,3,,,,603923
HIT - 105,PATHOPHYSIOLOGY FOR HLTH INFO,4,HIM - 292,PHARM & LAB DIAGNOSTICS,4,,,,603923
HIT - 106,PHARMACOLOGY FOR HEALTH INFORM,2,HIM - 292,PHARM & LAB DIAGNOSTICS,2,,,,603923
HIT - 108,CLINIC CLASSIFICATION SYSTEM I,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIT - 109,CLIN CLASS SYSTEMS I,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,A,,,603923
HIT - 109,CLIN CLASS SYSTEMS I,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HIT - 110,LEGAL/ETHICAL ISS/HLTH INFORM,2,HIM - 225,LEGAL ISSUES IN HLTH INFO MGM,2,,,,603923
HIT - 112,REIMBURSEMENT METHODOLOGIES I,3,HIM - 252,HEALTHCARE PAYMENT SYSTEMS,3,,,,603923
HIT - 114,CLINICAL PRACTICUM I,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HIT - 200,COMPUTERS IN HEALTH CARE,3,HIM - 230,COMP SYS & APPS IN HIM,3,,,,603923
HIT - 202,CLINICAL CLASSIFICATION SYSTEM,3,HIM - 251,HCPCS/CPT CODING,3,,,,603923
HIT - 204,QUALITY ASSESSMENT IN HEALTH I,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HIT - 205,QUALITY MGY & PI,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIT - 206,CLINICAL CLASSIFICATION SYSIII,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HIT - 207,CLINICAL CLASS SYSTEM III,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1.5,A,,,603923
HIT - 207,CLINICAL CLASS SYSTEM III,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,1.5,,,,603923
HIT - 208,CLINICAL CODING PRACTICUM,1,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
HIT - 210,HEALTH CARE STATISTICS,2,HIM - 220,STAT APPL IN HEALTH INFO MGMT,2,,,,603923
HIT - 211,HEALTHCARE MGT & STATISTICS,3,HIM - 221,HLTH INFO AND QUAL MGMT,3,,,,603923
HIT - 212,HEALTH CARE ORGANIZATION/SUPER,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HIT - 214,CLINICAL PRACTICUM II,3,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,3,,,,603923
HIT - 215,CLINICAL PRACTICUM,4,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,4,,,,603923
HIT - 2151,CLINICAL PRACTICUM I,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HIT - 2152,CLINICAL PRACTICUM II,2,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,2,,,,603923
HIT - 299,SELECTED TOPICS IN hit,0.5,TRAN - EL-L,ELEC-TRANSFER ELECTIVE,,,,,603923
